-11.94267, -77.01620, 
-11.94253, -77.01608, 
-11.94252, -77.01607, 
-11.94232, -77.01569, 
-11.94241, -77.01537, 
-11.94243, -77.01533, 
-11.94248, -77.01524, 
-11.94256, -77.01508, 
-11.94257, -77.01505, 
-11.94258, -77.01500, 
-11.94261, -77.01491, 
-11.94269, -77.01470, 
-11.94270, -77.01464, 
-11.94272, -77.01452, 
-11.94274, -77.01442, 
-11.94280, -77.01412, 
-11.94280, -77.01409, 
-11.94279, -77.01404, 
-11.94281, -77.01396, 
-11.94284, -77.01373, 
-11.94284, -77.01369, 
-11.94284, -77.01366, 
-11.94285, -77.01353, 
-11.94288, -77.01324, 
-11.94292, -77.01286, 
-11.94292, -77.01271, 
-11.94293, -77.01262, 
-11.94292, -77.01258, 
-11.94292, -77.01253, 
-11.94290, -77.01239, 
-11.94289, -77.01235, 
-11.94288, -77.01228, 
-11.94285, -77.01221, 
-11.94283, -77.01215, 
-11.94282, -77.01213, 
-11.94271, -77.01194, 
-11.94265, -77.01184, 
-11.94259, -77.01176, 
-11.94251, -77.01166, 
-11.94242, -77.01152, 
-11.94237, -77.01145, 
-11.94228, -77.01128, 
-11.94217, -77.01108, 
-11.94209, -77.01096, 
-11.94203, -77.01082, 
-11.94196, -77.01071, 
-11.94194, -77.01064, 
-11.94189, -77.01050, 
-11.94186, -77.01039, 
-11.94180, -77.01025, 
-11.94173, -77.01004, 
-11.94171, -77.01000, 
-11.94170, -77.00995, 
-11.94168, -77.00983, 
-11.94164, -77.00967, 
-11.94164, -77.00960, 
-11.94163, -77.00957, 
-11.94160, -77.00934, 
-11.94160, -77.00919, 
-11.94160, -77.00908, 
-11.94161, -77.00900, 
-11.94164, -77.00884, 
-11.94167, -77.00862, 
-11.94166, -77.00822, 
-11.94165, -77.00818, 
-11.94162, -77.00806, 
-11.94158, -77.00791, 
-11.94156, -77.00784, 
-11.94149, -77.00735, 
-11.94158, -77.00722, 
-11.94170, -77.00704, 
-11.94177, -77.00695, 
-11.94195, -77.00669, 
-11.94198, -77.00665, 
-11.94216, -77.00648, 
-11.94244, -77.00631, 
-11.94270, -77.00624, 
-11.94275, -77.00620, 
-11.94289, -77.00610, 
-11.94293, -77.00607, 
-11.94299, -77.00600, 
-11.94302, -77.00599, 
-11.94308, -77.00596, 
-11.94314, -77.00592, 
-11.94318, -77.00589, 
-11.94331, -77.00581, 
-11.94343, -77.00572, 
-11.94361, -77.00573, 
-11.94388, -77.00564, 
-11.94403, -77.00556, 
-11.94413, -77.00553, 
-11.94416, -77.00551, 
-11.94443, -77.00537, 
-11.94446, -77.00525, 
-11.94448, -77.00515, 
-11.94450, -77.00502, 
-11.94452, -77.00495, 
-11.94452, -77.00491, 
-11.94453, -77.00481, 
-11.94453, -77.00475, 
-11.94454, -77.00468, 
-11.94459, -77.00445, 
-11.94460, -77.00437, 
-11.94464, -77.00424, 
-11.94468, -77.00411, 
-11.94475, -77.00385, 
-11.94479, -77.00372, 
-11.94483, -77.00358, 
-11.94488, -77.00346, 
-11.94495, -77.00333, 
-11.94500, -77.00321, 
-11.94500, -77.00320, 
-11.94505, -77.00301, 
-11.94511, -77.00280, 
-11.94518, -77.00260, 
-11.94520, -77.00255, 
-11.94524, -77.00235, 
-11.94519, -77.00217, 
-11.94519, -77.00215, 
-11.94519, -77.00214, 
-11.94520, -77.00209, 
-11.94520, -77.00206, 
-11.94521, -77.00204, 
-11.94522, -77.00201, 
-11.94525, -77.00193, 
-11.94527, -77.00190, 
-11.94532, -77.00182, 
-11.94532, -77.00181, 
-11.94531, -77.00160, 
-11.94530, -77.00148, 
-11.94534, -77.00129, 
-11.94535, -77.00112, 
-11.94538, -77.00102, 
-11.94544, -77.00082, 
-11.94550, -77.00069, 
