-11.96086, -76.98830, 
-11.96315, -76.98989, 
-11.96317, -76.98990, 
-11.96320, -76.98992, 
-11.96322, -76.98993, 
-11.96325, -76.98995, 
-11.96326, -76.98996, 
-11.96330, -76.98999, 
-11.96331, -76.98999, 
-11.96332, -76.99000, 
-11.96335, -76.99002, 
-11.96339, -76.99005, 
-11.96343, -76.99008, 
-11.96345, -76.99010, 
-11.96351, -76.99014, 
-11.96359, -76.99019, 
-11.96365, -76.99024, 
-11.96373, -76.99029, 
-11.96385, -76.99037, 
-11.96392, -76.99042, 
-11.96403, -76.99050, 
-11.96417, -76.99060, 
-11.96425, -76.99065, 
-11.96428, -76.99068, 
-11.96434, -76.99072, 
-11.96437, -76.99074, 
-11.96441, -76.99077, 
-11.96447, -76.99081, 
-11.96456, -76.99088, 
-11.96462, -76.99092, 
-11.96467, -76.99096, 
-11.96472, -76.99099, 
-11.96476, -76.99102, 
-11.96479, -76.99104, 
-11.96483, -76.99107, 
-11.96487, -76.99110, 
-11.96502, -76.99121, 
-11.96507, -76.99125, 
-11.96509, -76.99126, 
-11.96518, -76.99133, 
-11.96521, -76.99135, 
-11.96532, -76.99144, 
-11.96539, -76.99148, 
-11.96550, -76.99157, 
-11.96558, -76.99162, 
-11.96570, -76.99171, 
-11.96582, -76.99180, 
-11.96596, -76.99190, 
-11.96613, -76.99203, 
-11.96628, -76.99214, 
-11.96647, -76.99227, 
-11.96673, -76.99246, 
-11.96679, -76.99250, 
-11.96687, -76.99256, 
-11.96692, -76.99260, 
-11.96706, -76.99270, 
-11.96725, -76.99284, 
-11.96736, -76.99292, 
-11.96755, -76.99306, 
-11.96771, -76.99318, 
-11.96787, -76.99330, 
-11.96805, -76.99343, 
-11.96816, -76.99351, 
-11.96829, -76.99360, 
-11.96833, -76.99363, 
-11.96848, -76.99375, 
-11.96857, -76.99381, 
-11.96869, -76.99392, 
-11.96892, -76.99408, 
-11.96904, -76.99417, 
-11.96930, -76.99436, 
-11.96954, -76.99453, 
-11.96983, -76.99475, 
-11.97059, -76.99529, 
-11.97097, -76.99560, 
-11.97127, -76.99581, 
-11.97127, -76.99581, 
-11.97128, -76.99582, 
-11.97132, -76.99584, 
-11.97136, -76.99587, 
-11.97140, -76.99591, 
-11.97145, -76.99595, 
-11.97148, -76.99597, 
-11.97152, -76.99600, 
-11.97157, -76.99604, 
-11.97161, -76.99607, 
-11.97165, -76.99611, 
-11.97166, -76.99612, 
-11.97170, -76.99615, 
-11.97173, -76.99617, 
-11.97176, -76.99621, 
-11.97179, -76.99623, 
-11.97182, -76.99625, 
-11.97186, -76.99629, 
-11.97190, -76.99633, 
-11.97195, -76.99638, 
-11.97200, -76.99642, 
-11.97205, -76.99647, 
-11.97210, -76.99652, 
-11.97213, -76.99656, 
-11.97217, -76.99660, 
-11.97221, -76.99664, 
-11.97222, -76.99665, 
-11.97226, -76.99669, 
-11.97228, -76.99671, 
-11.97230, -76.99675, 
-11.97234, -76.99679, 
-11.97235, -76.99681, 
-11.97236, -76.99682, 
-11.97238, -76.99684, 
-11.97239, -76.99686, 
-11.97240, -76.99687, 
-11.97241, -76.99687, 
-11.97245, -76.99693, 
-11.97247, -76.99695, 
-11.97249, -76.99697, 
-11.97252, -76.99701, 
-11.97262, -76.99714, 
-11.97271, -76.99725, 
-11.97288, -76.99749, 
-11.97310, -76.99781, 
-11.97322, -76.99797, 
-11.97330, -76.99808, 
-11.97339, -76.99821, 
-11.97344, -76.99828, 
-11.97350, -76.99836, 
-11.97361, -76.99850, 
-11.97364, -76.99855, 
-11.97380, -76.99876, 
-11.97386, -76.99885, 
-11.97401, -76.99906, 
-11.97417, -76.99929, 
-11.97429, -76.99946, 
-11.97446, -76.99968, 
-11.97460, -76.99989, 
-11.97472, -77.00005, 
-11.97484, -77.00022, 
-11.97495, -77.00038, 
-11.97498, -77.00044, 
-11.97502, -77.00049, 
-11.97506, -77.00054, 
-11.97534, -77.00094, 
-11.97544, -77.00107, 
-11.97578, -77.00155, 
-11.97588, -77.00168, 
-11.97599, -77.00184, 
-11.97615, -77.00205, 
-11.97622, -77.00215, 
-11.97635, -77.00234, 
-11.97644, -77.00246, 
-11.97656, -77.00263, 
-11.97673, -77.00283, 
-11.97675, -77.00286, 
-11.97681, -77.00291, 
-11.97687, -77.00297, 
-11.97690, -77.00300, 
-11.97691, -77.00302, 
-11.97696, -77.00306, 
-11.97700, -77.00310, 
-11.97702, -77.00312, 
-11.97705, -77.00315, 
-11.97710, -77.00319, 
-11.97715, -77.00324, 
-11.97720, -77.00327, 
-11.97726, -77.00332, 
-11.97730, -77.00336, 
-11.97741, -77.00344, 
-11.97744, -77.00345, 
-11.97748, -77.00348, 
-11.97753, -77.00353, 
-11.97759, -77.00357, 
-11.97763, -77.00360, 
-11.97769, -77.00364, 
-11.97772, -77.00366, 
-11.97778, -77.00370, 
-11.97781, -77.00373, 
-11.97787, -77.00376, 
-11.97790, -77.00379, 
-11.97806, -77.00390, 
-11.97810, -77.00393, 
-11.97829, -77.00407, 
-11.97835, -77.00412, 
-11.97853, -77.00424, 
-11.97856, -77.00427, 
-11.97861, -77.00430, 
-11.97878, -77.00439, 
-11.97882, -77.00441, 
-11.97888, -77.00445, 
-11.97910, -77.00457, 
-11.97915, -77.00460, 
-11.97920, -77.00462, 
-11.97945, -77.00474, 
-11.97957, -77.00480, 
-11.97966, -77.00484, 
-11.97981, -77.00491, 
-11.98010, -77.00505, 
-11.98036, -77.00516, 
-11.98050, -77.00521, 
-11.98053, -77.00523, 
-11.98064, -77.00528, 
-11.98072, -77.00531, 
-11.98078, -77.00533, 
-11.98108, -77.00543, 
-11.98152, -77.00557, 
-11.98187, -77.00569, 
-11.98216, -77.00578, 
-11.98255, -77.00592, 
-11.98292, -77.00605, 
-11.98333, -77.00618, 
-11.98368, -77.00630, 
-11.98399, -77.00641, 
-11.98417, -77.00648, 
-11.98422, -77.00649, 
-11.98426, -77.00651, 
-11.98441, -77.00656, 
-11.98451, -77.00660, 
-11.98466, -77.00665, 
-11.98485, -77.00671, 
-11.98486, -77.00666, 
-11.98493, -77.00646, 
-11.98499, -77.00623, 
-11.98505, -77.00601, 
-11.98512, -77.00572, 
-11.98518, -77.00548, 
-11.98525, -77.00518, 
-11.98529, -77.00502, 
-11.98529, -77.00501, 
-11.98530, -77.00501, 
-11.98530, -77.00500, 
-11.98530, -77.00499, 
-11.98530, -77.00497, 
-11.98531, -77.00495, 
-11.98531, -77.00495, 
-11.98532, -77.00493, 
-11.98532, -77.00492, 
-11.98533, -77.00488, 
-11.98533, -77.00486, 
-11.98534, -77.00484, 
-11.98534, -77.00483, 
-11.98534, -77.00481, 
-11.98535, -77.00481, 
-11.98535, -77.00480, 
-11.98535, -77.00479, 
-11.98535, -77.00477, 
-11.98536, -77.00476, 
-11.98536, -77.00474, 
-11.98537, -77.00471, 
-11.98537, -77.00469, 
-11.98538, -77.00467, 
-11.98538, -77.00465, 
-11.98539, -77.00463, 
-11.98539, -77.00462, 
-11.98539, -77.00460, 
-11.98540, -77.00458, 
-11.98540, -77.00457, 
-11.98541, -77.00454, 
-11.98541, -77.00453, 
-11.98542, -77.00450, 
-11.98542, -77.00449, 
-11.98543, -77.00447, 
-11.98543, -77.00445, 
-11.98543, -77.00445, 
-11.98543, -77.00443, 
-11.98544, -77.00443, 
-11.98544, -77.00441, 
-11.98544, -77.00440, 
-11.98545, -77.00439, 
-11.98545, -77.00437, 
-11.98546, -77.00434, 
-11.98546, -77.00431, 
-11.98548, -77.00424, 
-11.98548, -77.00422, 
-11.98550, -77.00414, 
-11.98552, -77.00409, 
-11.98552, -77.00406, 
-11.98554, -77.00400, 
-11.98555, -77.00399, 
-11.98557, -77.00389, 
-11.98559, -77.00383, 
-11.98560, -77.00377, 
-11.98563, -77.00367, 
-11.98564, -77.00363, 
-11.98565, -77.00360, 
-11.98566, -77.00357, 
-11.98567, -77.00354, 
-11.98568, -77.00352, 
-11.98571, -77.00344, 
-11.98576, -77.00330, 
-11.98582, -77.00314, 
-11.98587, -77.00302, 
-11.98591, -77.00291, 
-11.98592, -77.00287, 
-11.98593, -77.00284, 
-11.98594, -77.00279, 
-11.98596, -77.00275, 
-11.98599, -77.00267, 
-11.98602, -77.00260, 
-11.98604, -77.00255, 
-11.98606, -77.00250, 
-11.98609, -77.00243, 
-11.98611, -77.00238, 
-11.98614, -77.00232, 
-11.98615, -77.00228, 
-11.98617, -77.00222, 
-11.98621, -77.00215, 
-11.98622, -77.00212, 
-11.98624, -77.00208, 
-11.98625, -77.00205, 
-11.98625, -77.00203, 
-11.98627, -77.00200, 
-11.98628, -77.00196, 
-11.98630, -77.00192, 
-11.98631, -77.00188, 
-11.98633, -77.00179, 
-11.98631, -77.00160, 
-11.98636, -77.00145, 
-11.98638, -77.00136, 
-11.98638, -77.00129, 
-11.98636, -77.00123, 
-11.98636, -77.00122, 
-11.98633, -77.00117, 
-11.98631, -77.00114, 
-11.98629, -77.00111, 
-11.98626, -77.00104, 
-11.98625, -77.00103, 
-11.98619, -77.00090, 
-11.98615, -77.00082, 
-11.98615, -77.00077, 
-11.98615, -77.00073, 
-11.98616, -77.00068, 
-11.98616, -77.00064, 
-11.98617, -77.00062, 
-11.98618, -77.00059, 
-11.98621, -77.00055, 
-11.98624, -77.00050, 
-11.98627, -77.00043, 
-11.98629, -77.00039, 
-11.98633, -77.00031, 
-11.98637, -77.00023, 
-11.98641, -77.00015, 
-11.98648, -77.00004, 
-11.98649, -76.99997, 
-11.98660, -76.99980, 
-11.98670, -76.99963, 
-11.98675, -76.99954, 
-11.98687, -76.99934, 
-11.98689, -76.99932, 
-11.98702, -76.99923, 
-11.98705, -76.99921, 
-11.98742, -76.99900, 
-11.98786, -76.99876, 
-11.98818, -76.99857, 
-11.98858, -76.99834, 
-11.98872, -76.99839, 
-11.98878, -76.99841, 
-11.98891, -76.99850, 
-11.98904, -76.99859, 
-11.98920, -76.99870, 
-11.98932, -76.99879, 
-11.98965, -76.99908, 
-11.98996, -76.99939, 
-11.99005, -76.99946, 
-11.99011, -76.99949, 
-11.99030, -76.99959, 
-11.99038, -76.99960, 
-11.99047, -76.99961, 
-11.99060, -76.99965, 
-11.99071, -76.99967, 
-11.99085, -76.99970, 
-11.99098, -76.99974, 
-11.99137, -76.99975, 
-11.99188, -76.99993, 
-11.99247, -76.99817, 
-11.99364, -76.99793, 
-11.99401, -76.99753, 
-11.99402, -76.99737, 
-11.99402, -76.99720, 
-11.99403, -76.99708, 
-11.99403, -76.99691, 
-11.99405, -76.99672, 
-11.99405, -76.99661, 
-11.99403, -76.99655, 
-11.99399, -76.99649, 
-11.99392, -76.99638, 
-11.99377, -76.99616, 
-11.99367, -76.99603, 
-11.99331, -76.99548, 
-11.99319, -76.99532, 
-11.99310, -76.99517, 
-11.99299, -76.99501, 
-11.99284, -76.99476, 
-11.99281, -76.99472, 
-11.99277, -76.99468, 
-11.99271, -76.99458, 
