-11.97553, -77.00140, 
-11.97398, -77.00280, 
-11.97039, -77.00587, 
-11.96692, -77.00319, 
-11.96585, -77.00245, 
-11.96268, -77.00075, 
-11.96172, -77.00003, 
-11.95822, -76.99856, 
-11.95791, -76.99835, 
-11.95871, -76.99641, 
-11.95838, -76.99278, 
-11.95832, -76.99259, 
-11.95837, -76.99243, 
-11.95973, -76.99318, 
-11.96052, -76.99164, 
-11.96125, -76.99209, 
-11.96285, -76.98970, 
-11.96592, -76.99187, 
-11.96853, -76.99372, 
-11.97183, -76.99635, 
-11.97340, -76.99842, 
-11.97464, -77.00004, 
-11.97544, -77.00125, 
