-11.94628, -76.98409, 
-11.94448, -76.98514, 
-11.94279, -76.98760, 
-11.94060, -76.98971, 
-11.93790, -76.98969, 
-11.93722, -76.99134, 
-11.93588, -76.99282, 
-11.93436, -76.99452, 
-11.93248, -76.99658, 
-11.93071, -76.99858, 
-11.92896, -77.00093, 
-11.92727, -77.00322, 
-11.92736, -77.00335, 
-11.92753, -77.00354, 
-11.92765, -77.00377, 
-11.92788, -77.00416, 
-11.92794, -77.00457, 
-11.92804, -77.00504, 
-11.92828, -77.00525, 
-11.92843, -77.00531, 
-11.92873, -77.00539, 
-11.92909, -77.00540, 
-11.92953, -77.00543, 
-11.92982, -77.00550, 
-11.93007, -77.00557, 
-11.93024, -77.00584, 
-11.93053, -77.00602, 
-11.93091, -77.00645, 
-11.93113, -77.00664, 
-11.93135, -77.00692, 
-11.93165, -77.00739, 
-11.93182, -77.00762, 
-11.93195, -77.00805, 
-11.93265, -77.00984, 
-11.93342, -77.01071, 
-11.93350, -77.01100, 
-11.93409, -77.01173, 
-11.93474, -77.01237, 
-11.93513, -77.01286, 
-11.93587, -77.01465, 
-11.93593, -77.01483, 
-11.93621, -77.01503, 
-11.93654, -77.01529, 
-11.93688, -77.01622, 
-11.93725, -77.01715, 
-11.93749, -77.01715, 
-11.93778, -77.01714, 
-11.93796, -77.01715, 
-11.93846, -77.01681, 
-11.93882, -77.01660, 
-11.93919, -77.01633, 
-11.93954, -77.01613, 
-11.93984, -77.01592, 
-11.94006, -77.01573, 
-11.94114, -77.01536, 
-11.94163, -77.01544, 
-11.94218, -77.01622, 
-11.94224, -77.01630, 
-11.94237, -77.01636, 
-11.94263, -77.01648, 
-11.94263, -77.01620, 
-11.94251, -77.01610, 
-11.94229, -77.01568, 
-11.94240, -77.01533, 
-11.94256, -77.01504, 
-11.94255, -77.01493, 
-11.94264, -77.01475, 
-11.94274, -77.01432, 
-11.94279, -77.01408, 
-11.94277, -77.01404, 
-11.94280, -77.01386, 
-11.94281, -77.01366, 
-11.94286, -77.01334, 
-11.94289, -77.01275, 
-11.94287, -77.01234, 
-11.94281, -77.01217, 
-11.94268, -77.01198, 
-11.94219, -77.01121, 
-11.94191, -77.01063, 
-11.94165, -77.01001, 
-11.94157, -77.00949, 
-11.94156, -77.00902, 
-11.94161, -77.00882, 
-11.94164, -77.00857, 
-11.94163, -77.00834, 
-11.94162, -77.00818, 
-11.94155, -77.00788, 
-11.94146, -77.00736, 
-11.94154, -77.00725, 
-11.94167, -77.00704, 
-11.94188, -77.00676, 
-11.94195, -77.00664, 
-11.94202, -77.00659, 
-11.94212, -77.00650, 
-11.94223, -77.00643, 
-11.94237, -77.00633, 
-11.94261, -77.00626, 
-11.94291, -77.00605, 
-11.94311, -77.00592, 
-11.94340, -77.00573, 
-11.94363, -77.00573, 
-11.94395, -77.00559, 
-11.94422, -77.00547, 
-11.94423, -77.00547, 
-11.94436, -77.00539, 
-11.94440, -77.00530, 
-11.94442, -77.00517, 
-11.94447, -77.00503, 
-11.94448, -77.00488, 
-11.94450, -77.00467, 
-11.94453, -77.00455, 
-11.94456, -77.00437, 
-11.94462, -77.00423, 
-11.94469, -77.00391, 
-11.94476, -77.00372, 
-11.94478, -77.00359, 
-11.94492, -77.00334, 
-11.94499, -77.00310, 
-11.94507, -77.00287, 
-11.94514, -77.00263, 
-11.94521, -77.00238, 
-11.94519, -77.00227, 
-11.94515, -77.00217, 
-11.94517, -77.00202, 
-11.94522, -77.00195, 
-11.94525, -77.00188, 
-11.94530, -77.00182, 
-11.94528, -77.00147, 
-11.94533, -77.00108, 
-11.94547, -77.00070, 
-11.94540, -77.00049, 
-11.94540, -77.00034, 
-11.94544, -77.00020, 
-11.94546, -76.99997, 
-11.94553, -76.99974, 
-11.94562, -76.99947, 
-11.94570, -76.99923, 
-11.94575, -76.99901, 
-11.94576, -76.99873, 
-11.94573, -76.99871, 
-11.94570, -76.99850, 
-11.94561, -76.99829, 
-11.94560, -76.99817, 
-11.94557, -76.99809, 
-11.94558, -76.99787, 
-11.94557, -76.99777, 
-11.94570, -76.99757, 
-11.94588, -76.99715, 
-11.94584, -76.99683, 
-11.94581, -76.99673, 
-11.94582, -76.99651, 
-11.94592, -76.99646, 
-11.94601, -76.99635, 
-11.94610, -76.99625, 
-11.94616, -76.99607, 
-11.94621, -76.99580, 
-11.94623, -76.99560, 
-11.94624, -76.99538, 
-11.94625, -76.99523, 
-11.94631, -76.99517, 
-11.94664, -76.99491, 
-11.94688, -76.99453, 
-11.94696, -76.99434, 
-11.94722, -76.99412, 
-11.94731, -76.99389, 
-11.94739, -76.99383, 
-11.94747, -76.99380, 
-11.94756, -76.99374, 
-11.94762, -76.99365, 
-11.94771, -76.99353, 
-11.94779, -76.99340, 
-11.94788, -76.99318, 
-11.94807, -76.99296, 
-11.94817, -76.99273, 
-11.94818, -76.99267, 
-11.94811, -76.99250, 
-11.94816, -76.99240, 
-11.94820, -76.99232, 
-11.94824, -76.99221, 
-11.94824, -76.99211, 
-11.94828, -76.99204, 
-11.94836, -76.99195, 
-11.94848, -76.99182, 
-11.94854, -76.99175, 
-11.94863, -76.99154, 
-11.94877, -76.99137, 
-11.94883, -76.99127, 
-11.94890, -76.99122, 
-11.94894, -76.99111, 
-11.94895, -76.99106, 
-11.94899, -76.99101, 
-11.94901, -76.99093, 
-11.94902, -76.99089, 
-11.94908, -76.99080, 
-11.94913, -76.99073, 
-11.94919, -76.99063, 
-11.94923, -76.99058, 
-11.94928, -76.99052, 
-11.94937, -76.99045, 
-11.94957, -76.99034, 
-11.95002, -76.98943, 
-11.95012, -76.98911, 
-11.95010, -76.98900, 
-11.95005, -76.98896, 
-11.94996, -76.98884, 
-11.94984, -76.98872, 
-11.94981, -76.98858, 
-11.94983, -76.98849, 
-11.94989, -76.98835, 
-11.94999, -76.98829, 
-11.95015, -76.98829, 
-11.95029, -76.98831, 
-11.95038, -76.98822, 
-11.95050, -76.98807, 
-11.95063, -76.98789, 
-11.95075, -76.98771, 
-11.95088, -76.98748, 
-11.95096, -76.98735, 
-11.95099, -76.98730, 
-11.94636, -76.98417, 
