-11.94105, -76.98058, 
-11.94205, -76.97888, 
-11.94598, -76.97886, 
-11.94603, -76.97344, 
-11.94675, -76.97149, 
-11.94759, -76.96910, 
-11.94777, -76.96826, 
-11.94792, -76.96725, 
-11.94804, -76.96661, 
-11.94820, -76.96579, 
-11.94740, -76.96559, 
-11.94637, -76.96544, 
-11.94564, -76.96544, 
-11.94504, -76.96438, 
-11.94554, -76.96123, 
-11.94407, -76.96430, 
-11.94221, -76.96807, 
-11.94228, -76.96843, 
-11.94207, -76.96970, 
-11.94181, -76.97045, 
-11.94064, -76.97071, 
-11.94059, -76.97610, 
-11.93871, -76.97611, 
-11.93880, -76.97682, 
-11.93896, -76.97772, 
-11.93941, -76.97898, 
-11.93980, -76.97956, 
-11.94040, -76.98004, 
-11.94091, -76.98050, 
-11.94099, -76.98058, 
