-11.95829, -76.99273, 
-11.95584, -76.99192, 
-11.95551, -76.99187, 
-11.95535, -76.99193, 
-11.95486, -76.99213, 
-11.95405, -76.99304, 
-11.95294, -76.99209, 
-11.95240, -76.99163, 
-11.95083, -76.99029, 
-11.94972, -76.99007, 
-11.94969, -76.99013, 
-11.94967, -76.99015, 
-11.94965, -76.99028, 
-11.94962, -76.99035, 
-11.94946, -76.99042, 
-11.94928, -76.99055, 
-11.94921, -76.99064, 
-11.94911, -76.99082, 
-11.94910, -76.99084, 
-11.94910, -76.99085, 
-11.94900, -76.99103, 
-11.94893, -76.99118, 
-11.94887, -76.99131, 
-11.94882, -76.99136, 
-11.94876, -76.99146, 
-11.94869, -76.99157, 
-11.94855, -76.99176, 
-11.94850, -76.99188, 
-11.94844, -76.99194, 
-11.94834, -76.99206, 
-11.94832, -76.99209, 
-11.94828, -76.99216, 
-11.94829, -76.99220, 
-11.94828, -76.99231, 
-11.94817, -76.99245, 
-11.94815, -76.99251, 
-11.94821, -76.99267, 
-11.94821, -76.99271, 
-11.94820, -76.99273, 
-11.94819, -76.99280, 
-11.94813, -76.99289, 
-11.94808, -76.99300, 
-11.94797, -76.99313, 
-11.94796, -76.99314, 
-11.94795, -76.99316, 
-11.94790, -76.99331, 
-11.94788, -76.99333, 
-11.94787, -76.99334, 
-11.94781, -76.99348, 
-11.94771, -76.99358, 
-11.94770, -76.99360, 
-11.94764, -76.99366, 
-11.94757, -76.99376, 
-11.94752, -76.99381, 
-11.94741, -76.99383, 
-11.94739, -76.99384, 
-11.94738, -76.99387, 
-11.94736, -76.99389, 
-11.94735, -76.99391, 
-11.94732, -76.99396, 
-11.94730, -76.99403, 
-11.94727, -76.99411, 
-11.94718, -76.99418, 
-11.94712, -76.99424, 
-11.94699, -76.99436, 
-11.94695, -76.99443, 
-11.94691, -76.99450, 
-11.94687, -76.99461, 
-11.94676, -76.99477, 
-11.94666, -76.99491, 
-11.94655, -76.99498, 
-11.94646, -76.99506, 
-11.94643, -76.99510, 
-11.94640, -76.99513, 
-11.94627, -76.99525, 
-11.94626, -76.99537, 
-11.94626, -76.99545, 
-11.94626, -76.99552, 
-11.94625, -76.99560, 
-11.94624, -76.99569, 
-11.94623, -76.99585, 
-11.94622, -76.99594, 
-11.94619, -76.99604, 
-11.94617, -76.99610, 
-11.94616, -76.99617, 
-11.94613, -76.99623, 
-11.94605, -76.99634, 
-11.94600, -76.99641, 
-11.94586, -76.99653, 
-11.94584, -76.99673, 
-11.94587, -76.99690, 
-11.94588, -76.99694, 
-11.94589, -76.99696, 
-11.94591, -76.99714, 
-11.94581, -76.99739, 
-11.94573, -76.99755, 
-11.94567, -76.99767, 
-11.94560, -76.99779, 
-11.94561, -76.99798, 
-11.94561, -76.99811, 
-11.94566, -76.99831, 
-11.94570, -76.99841, 
-11.94573, -76.99852, 
-11.94573, -76.99856, 
-11.94575, -76.99866, 
-11.94577, -76.99874, 
-11.94577, -76.99877, 
-11.94577, -76.99886, 
-11.94576, -76.99897, 
-11.94575, -76.99905, 
-11.94574, -76.99913, 
-11.94571, -76.99926, 
-11.94568, -76.99939, 
-11.94566, -76.99945, 
-11.94560, -76.99959, 
-11.94557, -76.99978, 
-11.94548, -76.99995, 
-11.94547, -77.00007, 
-11.94546, -77.00016, 
-11.94544, -77.00027, 
-11.94543, -77.00035, 
-11.94542, -77.00048, 
-11.94543, -77.00052, 
-11.94545, -77.00058, 
-11.94549, -77.00068, 
-11.94534, -77.00104, 
-11.94531, -77.00125, 
-11.94529, -77.00147, 
-11.94530, -77.00167, 
-11.94530, -77.00180, 
-11.94541, -77.00179, 
-11.94555, -77.00172, 
-11.94567, -77.00166, 
-11.94570, -77.00163, 
-11.94574, -77.00165, 
-11.94591, -77.00165, 
-11.94601, -77.00168, 
-11.94612, -77.00167, 
-11.94622, -77.00167, 
-11.94632, -77.00165, 
-11.94654, -77.00160, 
-11.94669, -77.00156, 
-11.94674, -77.00152, 
-11.94679, -77.00149, 
-11.94686, -77.00146, 
-11.94691, -77.00144, 
-11.94703, -77.00142, 
-11.94725, -77.00142, 
-11.94739, -77.00137, 
-11.94759, -77.00135, 
-11.94776, -77.00134, 
-11.94798, -77.00131, 
-11.94805, -77.00134, 
-11.94819, -77.00133, 
-11.94835, -77.00124, 
-11.94857, -77.00124, 
-11.94864, -77.00122, 
-11.94870, -77.00120, 
-11.94881, -77.00122, 
-11.94889, -77.00123, 
-11.94899, -77.00123, 
-11.94906, -77.00122, 
-11.94912, -77.00122, 
-11.94915, -77.00119, 
-11.94918, -77.00114, 
-11.94921, -77.00110, 
-11.94922, -77.00105, 
-11.94931, -77.00098, 
-11.94936, -77.00096, 
-11.94944, -77.00093, 
-11.94951, -77.00090, 
-11.94958, -77.00088, 
-11.94969, -77.00082, 
-11.94981, -77.00072, 
-11.94991, -77.00065, 
-11.94999, -77.00058, 
-11.95011, -77.00050, 
-11.95034, -77.00041, 
-11.95048, -77.00035, 
-11.95056, -77.00023, 
-11.95059, -77.00018, 
-11.95064, -76.99999, 
-11.95067, -76.99997, 
-11.95082, -76.99990, 
-11.95080, -76.99972, 
-11.95098, -76.99974, 
-11.95103, -76.99975, 
-11.95112, -76.99974, 
-11.95120, -76.99972, 
-11.95127, -76.99970, 
-11.95132, -76.99964, 
-11.95138, -76.99955, 
-11.95145, -76.99947, 
-11.95158, -76.99932, 
-11.95177, -76.99907, 
-11.95185, -76.99896, 
-11.95199, -76.99891, 
-11.95207, -76.99891, 
-11.95226, -76.99879, 
-11.95254, -76.99858, 
-11.95274, -76.99834, 
-11.95289, -76.99822, 
-11.95303, -76.99808, 
-11.95313, -76.99809, 
-11.95323, -76.99808, 
-11.95332, -76.99815, 
-11.95342, -76.99825, 
-11.95345, -76.99834, 
-11.95353, -76.99841, 
-11.95362, -76.99852, 
-11.95369, -76.99864, 
-11.95379, -76.99881, 
-11.95393, -76.99888, 
-11.95407, -76.99891, 
-11.95418, -76.99895, 
-11.95425, -76.99903, 
-11.95430, -76.99913, 
-11.95436, -76.99940, 
-11.95442, -76.99967, 
-11.95449, -76.99998, 
-11.95473, -76.99996, 
-11.95492, -76.99995, 
-11.95508, -76.99992, 
-11.95513, -76.99999, 
